,fp1,fz,f7,c3,left_mastoid,cp5,p3,o1,o2,p4,f8,afz,f5,ft7,c1,cp3,p5,po3,po8,p6,cp4,f2,empty,ekg,GROUP
0,-0.0068845261104409,0.0015308256948023,-0.0131965982506975,-0.0102540144974665,-0.0152378975637684,-0.4112128617224915,-0.0114085628440718,0.0051059689353477,0.0011015348931327,-0.0094050557901522,-0.009422238641248,-0.0024301143337186,-0.0201282719597653,-0.0028502351076171,-0.0036746151755973,0.0014284879378995,0.0019667642166201,0.0021515987681573,0.0013675353690636,-0.0037093784681221,-0.0105500710815975,-0.0099979427752647,0.0123683908530235,1.8308107187872529,0
1,0.0067278383661429,0.0138347538836021,0.0066174460409009,0.0171313006276319,0.0030126555653583,0.0162734564252974,0.0097606025382564,0.006605745903819,0.005211076540528,0.0050930649178952,-0.0042697851934069,0.0023377009818674,0.0139519117758062,0.009529429482599,0.0027094200014863,0.0191052242971473,0.0148034970186837,0.0069119638178621,0.0043912461750501,0.0040179553396061,0.010947470074987,0.009691944812415,2.8035759016962656,0.0049478063553107,0
2,-0.0262591876446028,-0.0003431514359826,-0.0061171270249049,0.0004275616306594,-0.0244697020890443,-0.0034429740361816,0.0014484344389899,0.0058172675691713,0.004257327307517,0.0014202774935025,-0.0016593731094024,-0.0019021213387113,-0.0031032956358669,-0.0021280028579823,0.0026321619179872,0.0045309539621069,-0.0056295163416034,-0.0069294268638405,-0.0142779591156229,-0.011326706638327,-0.0049546795587143,0.0051408396612415,0.0126442674817626,1.3791980612658743,0
3,-0.0133781725278689,-0.0043973352387198,0.0038117156779867,-0.0010685327025238545,-0.017439827401284056,-0.010745157968256746,-0.0002930622602941481,-0.01520505746142546,-0.010117612359361391,-0.002502250707204562,-0.0060732755874121185,-0.0035639615327825447,-0.003498090198593415,-0.0030317290802733335,0.0014541199598252664,-0.0005858317067418726,-0.0017411151761398522,0.0003338838133627421,-0.0030392368086143476,-0.0016038846394696939,-0.0001005058006340852,-0.0002467884160072562,0.0705826348125685,-0.016613086370660498,0
4,-0.0308904705928241,0.0162711029351229,-0.0108105647927721,-0.0010685327025238545,-0.017439827401284056,-0.010745157968256746,-0.0002930622602941481,-0.01520505746142546,-0.010117612359361391,-0.002502250707204562,-0.0060732755874121185,-0.0035639615327825447,-0.003498090198593415,-0.0030317290802733335,0.0014541199598252664,-0.0005858317067418726,-0.0017411151761398522,0.0003338838133627421,-0.0030392368086143476,-0.0016038846394696939,-0.0001005058006340852,-0.0002467884160072562,0.0705826348125685,-0.016613086370660498,0
5,-0.0059618346539511,0.0147133920840694,0.0228809721301537,0.0044529271639521,0.0085031307341698,0.0148146461640514,0.0044902610678379,-0.0006563974147048,0.0061229506973391,-0.0084754822899038,0.0044024483220935,0.0111469298827734,-0.001290764274338,-0.0051647680578711,0.0030458446283813,0.0058404853327818,0.004166446279225,-0.0108847824216418,0.0050474464189727,0.0011595035703731,0.0088364638442071,-0.0074155529061626,0.0124228359503948,-0.1865858652986033,0
6,-0.0100388859333212,-0.0013927853359907,-0.0051147577084703,0.0064172340131159,0.0113351163581734,-0.004599749769955,0.0221335355272336,0.0081741504161047,0.0071638583384146,0.0089216331546552,-0.0001441645321264,-0.0021302372539102,0.0114254680292168,-0.0012777592533382,0.0107079837468177,-0.000591221043242,0.0116482409277856,0.0055523479566187,0.0105333297187164,0.0045915310919532,0.0023060825344369,0.0024365983429632,0.0123208289639165,0.3796751409001094,1
7,-0.0046457599777596,0.0024679104765538,0.0122827459592331,-0.0059502183421701,-0.0065345394367007,0.006552080326441,0.0091191733053703,0.0090265720669269,-0.0050071246898298,0.0060685173966922,6.550275760023656e-06,-0.0069500961050996,0.0160654411215267,0.0103729105075556,-0.002786061187933,0.0020587171242349,0.0089844475738429,0.0091742002322822,0.001607557836716,-0.0029900634473996,0.0037470589984272,0.0101041846994627,0.0122352859928426,0.0759046455339126,2
8,-0.0189773826682864,-0.0125616917699012,-0.0293778876638164,-0.0170930417629112,-0.0209411099022421,-0.0016767697259166,-0.0202266208655755,-0.0132405562079057,-0.0148782534619056,-0.0213838353133059,-0.0252651722254302,-0.0235686902909832,-0.0275013953842276,-0.0275254304700412,0.0027192489148207,-0.0201257250764381,-0.0219349128738325,-0.0091718446965873,-0.0013949311984839,-0.0246321135109441,-0.0030999516928855,-0.0127026296862079,0.0123028516772484,0.0500088057174037,2
9,-0.0038684654064557,-0.0020874303187952,-0.0065040206524986,0.016153273248315,-0.0082615972089517,0.0017560374402418,0.0037177262002388,0.0027329147527616,0.0092031679138101,0.0029457573188613,-0.0052729314228452,0.0016333412824888,0.0039515096832495,-0.0079187824003905,-0.021114035616174,0.0075039989026382,0.0016306163132413,0.008228781140735,0.0038571237260121,0.0039218301569516,-0.002536891930928,-0.0037081691321758,0.012398149932851,0.2335997320667808,1
10,-0.0037841829815742,-0.0085903937398537,-0.0156362486708685,-0.0082983703986298,-0.0153081535337995,-0.0028417953234103,0.0021859750571027,-0.0018600554802656,0.0047119928416884,-0.0193653042195224,-0.0055822163835933,-0.0083219852863096,-0.0054537597504197,0.0025635923983852,-0.0009784535087357,-0.0095023747096579,-0.0103861782073252,-0.0063153962231462,-0.018153537296307,-0.0114320390425383,-0.0033224875420992,-0.0128947768238873,0.0123483894266663,-0.1583997240831745,2
11,0.0057256689346619,0.0017716277412665,-0.0136193539817437,-0.0079486283817881,0.0007311383771833,-0.0098902583007029,-0.0048795750139396,0.0170043657756741,-0.0137398468633313,-0.012275061915237,-0.0063523708458115,0.0153662978774051,-0.0144867485810478,-0.0016220222105709,0.0133207027172243,-0.0109755352770867,-0.0169323109203493,0.0009405565450832,-0.0025474656390179,-0.0130604888454162,0.0019427729459295,-0.0051777197284419,0.01215118023856,1.786867014063365,1
12,-0.0076036009717822,0.0211495866901437,-0.0108643643868757,0.00990055431495,0.0063526902270552,0.0189986677050976,-0.0187207132716445,-0.3950153135248005,0.0106046252992056,0.0090251036563395,-0.0036941487786808,0.014598669076243,0.0194309628871147,-0.0068138675725977,0.0230028552428885,0.001166261674758,0.031409416575125,0.0243879476694704,0.0218016896084787,0.0154879650785724,0.0055422591926088,0.0113659297278323,0.0121665782076347,0.158006993010799,1
13,-0.0211659159918311,0.0009987485720856,-0.0250472055498161,0.0007962101777692,-0.0259736387440245,0.0007864125514116,-0.0034574543481887,-0.0295515588569492,-0.0214978074363613,-0.0252572902702668,-0.0120512015564854,-0.0053185881669417,-0.0028773828449462,-0.0023216558538067,-0.0085124916718492,0.0001533510695262,-0.0036519289727054,-0.0015091445803729,-0.0330282900648439,-0.0367760983746199,-0.02012438701879,-0.0005050882792822,0.0123796480238373,0.14442303087436,2
14,-0.0042143153206513,0.0014389639956348,0.0012581209813363,0.0026740488012481,-0.0236783643098958,0.0138148028693284,0.004326288723837,0.0090771788786334,-0.0004825231499599,-1.0931054523875494e-06,-0.0127047438815973,0.0084646165366952,-0.0029684750944388,0.007412285117712,-0.0007353852002058,0.0097808220005537,-0.0019198128708015,0.0073689926533661,0.0054876435877147,0.0041468592925917,0.0018163760267256,0.0055278984761798,0.0122754260867544,-0.4126520678939244,1
15,-0.0229193783542879,-0.0063734386315372,-0.0210384983175237,-0.0099145521579413,-0.0339196178125349,0.0057227929040282,0.0087865678668023,-0.0098212978048475,-0.3756031046558641,-0.0024393682331308,-0.0137925192821516,-0.0059344763664351,-0.0108375705339131,-0.0123808718433842,-0.0020380162319685,-0.0441003914261935,-0.0023777893580582,0.007058631856574,-0.070159267546065,-0.0008243566948861,-0.0081828977045208,-0.0046519332314974,0.0124106869964636,-0.0721086796062487,2
16,0.0032642468761467,0.0062447256629707,0.01440088161072,0.0135646964926106,-0.0117460895571366,0.0013652067893153,0.0106429276564852,0.0167851754797433,0.0059036414601176,-0.0035465166269922,0.0113515441627111,-0.0052113639901504,0.018550495239868,-0.001213164561411,0.0147082459117597,0.0024115326508975,-0.0005228621994321,0.0198064001813801,0.0014961577892522,0.0217564860117262,-0.0004677519670498,0.0107977823730707,0.0124244955015747,-2.1974454605089533,2
17,-0.0162655906961081,0.0012829336967482,-0.0195120366591826,-0.0031630975484491,-0.0207796413654948,-0.0188312896213803,-0.0009964899864846,-0.0050749524044553,-0.0140053511276757,-0.0001718048185752,-0.0161193287423982,-0.0028728598995227,-0.0041616193728513,-0.0177257270075954,-0.0082148507511485,0.0028164852043059,-0.0092207510249586,-0.0009272774402462,-0.0169763945469144,-0.0164325197430095,-0.0082740822524669,-0.0051670372479127,0.0126585313053014,0.7126719098717084,1
18,-0.023188310330202,-0.0061375625168975,-0.0309805221856955,-0.0188804752341994,-0.0254116301325509,0.0029461886399693,-0.0147669501134748,-0.0016992573299216,1.9028417588553463e-05,-0.0196291496999768,-0.0167833781169816,-0.0206254028488322,-0.0175524034343328,-0.000648823586782,-0.0023940289640703,0.0046520334860051,0.0024401431800613,-0.0054314424607332,-0.0064597104127543,-0.0088102666330148,-0.0101956130115036,0.0012197019679794,0.0124118456755699,-1.5723655351609582,0
19,-0.0183256560822796,0.0008443732264232,-0.0202180302279114,-0.0107410511269843,-0.012049180254913,-0.0011032416027818,0.00577972034987,-0.0017980878978536,-0.0011348854794367,0.0050515701871301,-0.0186175564838583,-0.0158288199233939,0.0025854963581436,0.0030287292459384,-0.0111616630869232,0.0065689879701987,-0.0075703239324513,-0.0053077884832581,-0.0064373380092774,0.0032578528286105,-0.0035919429074013,-0.0117550954014194,0.0122923535441702,1.3422064267907532,0
20,0.0025240773619861,0.0031370949134542,0.0004695763083532,-0.0010685327025238545,-0.017439827401284056,-0.010745157968256746,-0.0002930622602941481,-0.01520505746142546,-0.010117612359361391,-0.002502250707204562,-0.0060732755874121185,-0.0035639615327825447,-0.003498090198593415,-0.0030317290802733335,0.0014541199598252664,-0.0005858317067418726,-0.0017411151761398522,0.0003338838133627421,-0.0030392368086143476,-0.0016038846394696939,-0.0001005058006340852,-0.0002467884160072562,0.0705826348125685,-0.016613086370660498,2
21,-0.0140937823420719,0.0026456553435836,-0.0157670930016084,-0.0010685327025238545,-0.017439827401284056,-0.010745157968256746,-0.0002930622602941481,-0.01520505746142546,-0.010117612359361391,-0.002502250707204562,-0.0060732755874121185,-0.0035639615327825447,-0.003498090198593415,-0.0030317290802733335,0.0014541199598252664,-0.0005858317067418726,-0.0017411151761398522,0.0003338838133627421,-0.0030392368086143476,-0.0016038846394696939,-0.0001005058006340852,-0.0002467884160072562,0.0705826348125685,-0.016613086370660498,1
22,-0.0180747019537381,0.0007701867254524,-0.0088469756311896,-0.0010685327025238545,-0.017439827401284056,-0.010745157968256746,-0.0002930622602941481,-0.01520505746142546,-0.010117612359361391,-0.002502250707204562,-0.0060732755874121185,-0.0035639615327825447,-0.003498090198593415,-0.0030317290802733335,0.0014541199598252664,-0.0005858317067418726,-0.0017411151761398522,0.0003338838133627421,-0.0030392368086143476,-0.0016038846394696939,-0.0001005058006340852,-0.0002467884160072562,0.0705826348125685,-0.016613086370660498,2
23,-0.0093691141940384,0.0136756929569995,-0.0063095041699183,-0.0010685327025238545,-0.017439827401284056,-0.010745157968256746,-0.0002930622602941481,-0.01520505746142546,-0.010117612359361391,-0.002502250707204562,-0.0060732755874121185,-0.0035639615327825447,-0.003498090198593415,-0.0030317290802733335,0.0014541199598252664,-0.0005858317067418726,-0.0017411151761398522,0.0003338838133627421,-0.0030392368086143476,-0.0016038846394696939,-0.0001005058006340852,-0.0002467884160072562,0.0705826348125685,-0.016613086370660498,1
24,0.0018504188102827,0.0155081771746502,-0.0054779091838405,-0.01084347739408,-0.0145160189828249,-0.0031145814274507,0.0056775686523325,-0.0017007975174113,-0.0063837772566485,0.0135154860151123,-0.0027879600022808,-0.0042908875876701,-0.0088340204322718,-0.0076191204716172,0.0104356584879259,0.0009621913094954,-0.0056889739152564,0.0002404688749652,0.0069998872155432,0.0009846142018026,0.0015557487079937,0.0163684040839847,0.0123591901313246,1.2917653180851572,1
25,-0.0203922611548513,-0.017452686901582,-0.0083171427510301,-0.010767624916692,-0.0230706518080046,-0.0023961666379001,-0.0032186437020866,-0.0115027648181593,-0.0081607391270596,-0.0074483481118336,-0.0190918839007149,-0.0028605371128268,-0.0216833511744983,-0.0219091189971756,-0.01971760401823,-0.0178718271773185,-0.0168255156207041,-0.0094781865477165,-0.0075593452249121,-0.0267123753280131,-0.0143662436993099,-0.0255237107906006,0.0124477545677488,-0.0481198473213121,2
26,-0.0253142659669704,-0.0108041916864616,-0.0155430707172954,-0.0123762066983709,-0.01262965271742,-0.0193747169311236,-0.0074256673344451,-0.0063723583491691,-0.0071278820177349,-0.0120703629740083,4.374122899847942e-05,-0.0197000312366491,-0.0206830438732736,0.0158602904571678,-0.0109100627345057,-0.004504154301298,-0.0170298035509286,-0.0066711804854595,-0.0192098503686732,-0.0182743572942604,-0.0151066660484706,-0.0134505017864397,0.0124755848992906,-2.4758609737887856,2
27,-0.0094720854677875,-0.0210442436103761,-0.0030413025608568,-0.0092690136010167,-0.02510704354719,-0.0033187019432216,-0.0058717634396341,0.0008619147162616,-0.0111720433910375,-0.0042853596844452,-0.0095782567873622,-0.0197436739102815,-0.0087487462386739,-0.0016882133470167,-0.0142124293877489,-0.0046042761637151,-0.0057218156560353,0.0008234316697771,-0.0069168909276107,-0.0014175231743632,0.0036809126336953,-0.001071390268688,0.0124348878332203,0.9045183459400544,2
28,-0.0316486644526338,-0.0058143282656224,-0.0331773882590553,-0.0023551834403868,-0.0561108943480628,-0.0082088469270228,0.0010227802683332,-0.0033280625251648,-4.203741863363905e-05,-0.0230972097600534,-0.0169041029028058,-0.0080284710699146,-0.034072027660713,-0.0211925383099286,-0.0023771203088914,0.0066018502276551,-0.0014942854455665,-0.0021193091941454,0.0003885155153192,0.0008707623056133,-0.0024129833928585,-0.0034241013354623,0.0123760778550728,0.0837375857319098,2
29,-0.0145557405135539,0.001811939289011,-0.0117789384859703,-0.0056605010439449,-0.0383804771620274,0.006671812837877,0.0038068378925547,0.0044536002123591,0.0039538498432033,0.0028185290107811,0.0057045123610536,-0.0010705813856493,-0.0100954677061355,0.0042460383289322,-0.0002953365692704,-0.0012126127240987,0.0028246167719483,0.0080305950489206,0.0018213684479048,0.0017756832355295,-0.00292708838755,-0.0123807245977962,0.0124579900730223,-0.4283669372262882,1
30,-0.0097755082118493,0.0014477877586571,0.0041972339301948,0.0065933741030581,-0.0212166964493302,0.0033262640916795,0.0007719659011061,0.0083670134812544,0.0114898317497183,0.0136891173196873,0.0019981558465447,-0.0035568887598535,0.0086722531623176,-0.011100901031329,0.0051304191744968,0.0014593399768909,0.0023901350192233,0.0063058837604696,0.0104830316744235,0.0072530161188529,0.0194501375470682,-0.0057483339585679,0.0123427448831057,-0.2334523690232546,1
31,-0.0018253565752172,-0.005649549918641,0.0007858715987291,-0.001431986067951,-0.026005312569631,-0.0004854240105817,0.0070653178923439,0.004676549797586,-0.0012468458847077,-0.0123517577929066,-0.0222284908281421,-0.0027368328966996,-0.0047922654812926,-0.0020952672089869,0.00667861081426,0.0044357271516788,0.0010267777184237,0.0032683202820543,0.0028686717481178,0.0009817206587672,-0.0036183187837963,0.0023829249691898,0.0125854138591287,-0.3034372114540656,1
32,0.0032618780440038,0.0132333558688573,0.0091937748898632,0.0158730429872132,-0.017401049453393,0.0080227767013483,0.0152187471280602,-0.3232165249255634,-0.0629914786411791,0.0050376058875406,0.0073678388098816,0.0037146256723098,0.0051558554679376,0.0058771365354598,0.0142174250353141,0.0115804516030719,0.0079352535330973,0.0138515431778872,0.0099009979553034,0.0095693760394069,0.0160095691484384,0.0121784659748018,0.0125030229543809,0.1761152229174624,2
33,0.0028903428325284,0.0002244043683965,0.0162399636903432,-0.004327587649485,0.0030629794808591,0.0110970147780088,0.0160136656971465,0.0146455042094197,0.0135619350036664,0.0053804920767887,0.0162543883099809,-0.0032614076646929,0.0140316658491296,0.0129965029787357,0.007874875165455,0.0163362121109292,-0.0101161760615798,0.0100462761878328,0.0024752030395782,0.0161734279943744,0.0095822154026344,0.0026857538560379,0.0126845863569764,-1.5535550123243105,2
34,-0.0280236024238878,-0.0217132727559228,-0.0368459173307545,-0.0298431965245096,-0.0385787057373025,-0.0335911052739526,0.001489835732531,0.0035366728696544,-0.0149882192226124,-0.0303642794008173,-0.0432690101040736,-0.0152316974664502,-0.0127512074069278,-0.032841423979604,-0.0216381960728089,0.0024666902611616,0.0017151220345354,0.0034280520026284,-0.0297445526094496,-0.0019319638910512,-0.0100374081053761,0.0005822280912578,0.0126387976128717,0.2493518304786021,2
35,0.0015285597799242,0.0014081553063017,-0.0123620576437852,-0.0024630712187409,-0.0415381058000865,-0.0039784864301714,0.0031038455876906,0.0010593404975451,0.0047248896311686,-0.0025809974848005,-0.0034615076765568,0.0004856579451247,-0.0026391971536089,-0.0052032658125005,-0.002174147033204,0.0003149092784225,0.0009370083277171,0.0027941494632342,0.0008313975104653,-0.0014878242448135,0.0002299915451699,-0.0073711701787358,0.0123649100694182,0.7280338196391151,0
36,-0.0224639251178746,-0.0220634935838551,-0.0272730977610968,-0.0078080441366072,-0.0215318825616113,-0.0151198361030903,-0.0109226682264701,-0.0088444165113131,-0.0063145668462002,-0.0057458257765012,-0.0193060236882528,-0.0212214505799984,-0.0056948323239413,-0.0098227982433511,-0.0067306400091102,0.0004720720382767,-0.0082148504828495,-0.0041685756673256,-0.0084803571163989,-0.0073919965416822,-0.0018931936185154,-0.0197314930740976,0.0125377186268373,0.0781533516031328,0
37,-0.0336600641581673,-0.0017654967069369,-0.0193356653269495,0.0002729615484775,-0.0354455623422296,8.938885341546337e-05,-0.0017119438279187,-0.0091114727864584,-0.0050107582069546,-0.0054197375360871,-0.0138315472494228,-0.0050522832562985,-0.0149947730709573,-0.0084502807082508,-0.0035612626097344,-0.0017094768091446,-0.0003219533262043,-0.0009058818240803,-0.0009801132262354,-0.007893198120596,-0.0055871955895609,-0.0058188221621507,0.0125329214784211,-0.0151229395269166,1
38,0.0103203747309292,0.0254627781287857,0.0287623798357528,0.020138465621923,0.0013659247856539,0.0118607727461522,-0.0130975264822914,0.033416486330986,0.0255028323961029,0.0196391275127184,0.0159066101950681,-0.0031682360935825,0.0193326102527103,0.0020162525360502,0.032964653261632,0.0092126690344124,0.0034824523632966,0.01953486591171,0.0257800779691202,0.0180512383984849,0.0359794929705736,0.0105789801893501,0.0124958784123411,-0.2076601863149943,0
39,-0.0037768456148276,0.0016291918470007,0.0075907197514857,0.0024049715824209,-0.0162187780593184,0.0032132740562418,0.0010826287836925,-0.0013082959498277,-0.0158039010795782,-0.0047536238542686,-0.0113844994140476,-8.707620716446748e-05,0.0052607040005461,-0.0003875958258294,-0.0011870779898707,0.0027174769059841,-0.0051629336304362,-0.0018153853974535,0.0026853677218413,0.0034626798479935,-0.001510283300171,0.0018285642927049,0.0125232951698624,-1.3463635779899907,0
40,-0.0083705442664387,0.0002445481133245,-0.003000290242418,0.0071293956077594,-0.0139271166378289,0.0104050657771813,0.0115055430047663,0.0056798385836979,0.0071891637337139,-0.0043019105777649,-0.0017219533494937,0.0049620303611579,0.0068853610911103,-0.0113937081875255,0.0097584875783072,0.0054530166246157,0.0112168083076822,0.0051677420637632,-0.0110119446812954,0.0014876209403312,-0.0005896437046445,0.0051283156450481,0.0125151209957814,-0.490343165984052,0
41,-0.022187304472817,-0.0184306654552457,-0.0173189263745888,-0.0007767213048529,-0.0367275013617327,-0.0152435419896404,-3.3119133284091987e-06,-0.0062420436438118,-0.0074992112840201,-0.0015629884195283,-0.0142969983491993,-0.0165279083512164,-0.0178699544817898,-0.0003967230326576,0.0010917490250855,-0.0047445186284708,0.0011376148254577,-0.0013998906273969,0.0015429665540265,-0.0019303365019242,0.0006280747691666,-0.0050298332663915,0.0125165702285213,-0.4470319943424754,0
42,-0.0075400347425875,0.0115543422947785,-0.0013101292884788,0.0040253968572437,-0.0259368578533496,0.002744260231187,0.0050358755332483,0.0052801917424464,0.0063902323423837,0.0070273563863226,0.0058717030648575,0.0039594583686317,-0.0010397838842494,-0.0005012253828435,0.0044729117772996,0.000115161444945,0.0065837724894718,0.0029268764645816,0.0113577512876473,0.0022356596291486,0.0079531007636752,0.0021051604999206,0.0124200606664122,-1.0832485282823074,0
43,-0.0057078873002254,-0.0036437644942213,-0.001841947991455,-0.0061061834033054,-0.0281896031297699,-0.010024924270141,-0.0076530642271511,-0.006098273442116,-0.0063472008218285,-0.0024851305069508,-0.006666771267633,-0.0119154381889016,-0.0080557498299077,-0.0006553010886332,0.0032521804973272,-0.0037631271394432,-0.0079056158267612,-0.0142863124104772,0.0011094805557544,-0.0024056944659547,5.882893021120465e-05,0.0014126800752434,0.0125663761252509,0.0653084503392875,0
44,0.0208700786272295,0.023256697974327,0.0269659641493698,0.0182505168313063,0.0012167207553396,0.0156672943430387,0.028043340653372,0.0167878679894412,0.0101712598351448,0.0256621316385651,0.0290277432036,0.0202267011955949,0.0271171203884793,0.0278952819707106,0.0259676474925632,0.0276465086588236,0.0285541800480043,0.0158470687147328,0.0142858578195267,0.0267487673672527,0.0161810694473788,0.0236969984122285,0.0122697187153085,-0.4137923043319393,0
45,0.0163371587417085,0.007892483783014,0.004845721959141,0.0028569053181149,0.005757283886568,-0.0054920885250805,-0.0084596625639991,-0.0002857821434097,0.0200513774908661,0.0095515375075828,0.0191169533637001,0.0100450781257709,0.0061395879406638,0.0095490700810877,0.0007907885524406,-0.001421225571956,-0.0029701786619148,-0.0072047063883147,0.0218663759661552,0.0105956144900306,0.0066223497338413,0.024352803854221,0.0124179793158574,-0.7161659451515279,0
46,-0.0115843769372897,-0.0006134537289314,-0.0024140561669533,0.0106153045211542,-0.0246858909344988,-0.0055821251999091,0.0029418038164625,-0.0027003833938689,-0.0122939135132926,0.0022487292160424,-0.0025676761732203,-0.0063589677798137,-0.0033773096204123,0.0021977804371905,0.0041909880444142,-0.0141548423046697,0.0013535462294471,-0.0075486785677153,-0.0117817352069385,-0.0024939154580097,-0.0035829000472831,0.0016469708773885,0.0127286307647817,0.0159501831260601,0
47,-0.0069688331049899,-0.0106416850385504,-0.0255597584163392,-0.0075515076351838,-0.0144109963787321,-0.0246243736697208,0.0020087732560429,-0.0130910381478831,-0.0123233352962564,-0.0038197715661085,-0.0182936205501254,-0.0054151829442923,-0.0108247667975808,-0.003841837493157,-0.0125272144902727,-0.016523328455262,-0.0038846376914771,-0.0077401007913918,-0.0171890070067703,0.0011431730028446,-0.0019635465322475,-0.0055031448313704,0.0124673071653733,-0.1260674344280584,0
48,-0.0105541610600305,-0.0038046587671008,0.0078855614834866,0.0090091469215327,-0.0163626472382419,-0.0089817360943214,-0.0078242184505346,-0.0019891452094607,-0.0089113873526854,-0.0051283961651802,0.0086604847408518,0.0010169414782811,0.0037492717636962,0.0101850657788385,0.0116337356080213,0.0042322961100514,-0.0078195505784654,-0.0024779035707125,-0.013050846300554,0.0076543550573286,0.0002923940104097,0.0100308840865856,0.0124140853870694,0.3932504113304645,0
49,-0.0265794181950179,0.0017804493528826,0.0092196384118781,0.004234693583148,-0.0215503632954256,-0.0107207988733391,-0.0057108383114626,-0.0004919521926343,0.0006237208119272,0.0023167892598927,-0.0248800795670546,-0.0069318178422035,-0.020778201854481,-0.0164538641285685,0.0097574087760098,-0.0009301403060085,-0.0058427202755939,0.0003951899620937,0.0010740040443855,-0.0011146716917161,-0.0041630300456943,0.0022301592440303,0.0124272746889135,0.4671363928130922,0
50,-0.0034963903295481,-0.0016665893598012,0.0091287454999364,0.0023983414962499,-0.0017489181000834,0.0051839262888658,0.0015655745690372,-0.005065293930569,0.0011103981575676,0.0102636462810703,0.0052791998266605,-0.005675522676852,0.0025125051020897,0.003364587263121,0.0027165120945799,0.0015224634899998,0.0083175468118223,-0.012919939135558,0.0044700158344479,0.0115577934294194,-0.0034036514518334,0.0065728517073483,0.0122000234541133,0.8991744582953483,0
51,-0.0208485113586015,-0.0170168471416078,-0.0202371183988318,-0.0099011870731834,-0.0314074691078072,-0.0404329169397998,-0.0424213770232917,-0.0392092595499763,-0.0056970042412951,-0.0228844332899298,-0.0292141719091608,-0.0097053575960303,-0.0165186499172755,-0.0126445259020024,-0.0076981574639171,-0.0345369936444169,-0.042226921227526,-0.0373430867539196,-0.0211809343008484,-0.0435512472551898,-0.0150018180004517,-0.0234547805495686,0.0125473518110054,0.1285301659756637,0
52,-0.0095925464826702,-0.0137849632936088,-0.008232280306331,-0.026087621575306,-0.0201841104682873,-0.0147345391575189,-0.0078352510744452,-0.0090502007076314,-0.0098230877105741,-0.0071620006577446,-0.0197261022771768,-0.0086842814084768,-0.0155095622440393,-0.009458863802292,-0.0053061033287155,-0.004650283853745,-0.013058352446506,-0.0062052962111292,-0.0147011461365921,-0.0150489059222598,-0.0067736112370341,-0.0022273549572965,0.0124935056574153,-0.0490393009385143,0
53,-0.0078503154393087,0.007753091078228,0.010630157875462,0.0132026699631573,-0.0112558874767485,0.0019441255103041,-0.0062000025744254,-0.0006115356911237,0.0037721982225117,0.0016275896584451,0.0084326832851969,0.0132910854616205,-0.0034019516279126,-0.0053702652359464,0.0159621970160002,0.0042557548490875,-0.0036672639201023,0.000546075377854,0.0098275490325397,0.0057760925060005,0.0100516909547397,0.0127984370805835,0.0124340436896238,0.1604110936759719,0
